АВС/ DEF;От;До;Емкость;Оператор;Регион
343;3735219;3735220;2;МегаФон;Екатеринбург |Свердловская область
343;3735221;3735222;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735223;3735224;2;МегаФон;Екатеринбург |Свердловская область
343;3735225;3735227;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735228;3735228;1;МегаФон;Екатеринбург |Свердловская область
343;3735229;3735229;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735230;3735233;4;МегаФон;Екатеринбург |Свердловская область
343;3735234;3735236;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735237;3735239;3;МегаФон;Екатеринбург |Свердловская область
343;3735240;3735240;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735241;3735241;1;МегаФон;Екатеринбург |Свердловская область
343;3735242;3735242;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735243;3735244;2;МегаФон;Екатеринбург |Свердловская область
343;3735245;3735246;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735247;3735249;3;МегаФон;Екатеринбург |Свердловская область
343;3735250;3735251;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735252;3735253;2;МегаФон;Екатеринбург |Свердловская область
343;3735254;3735255;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735256;3735256;1;МегаФон;Екатеринбург |Свердловская область
343;3735257;3735257;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735258;3735259;2;МегаФон;Екатеринбург |Свердловская область
343;3735260;3735261;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735262;3735262;1;МегаФон;Екатеринбург |Свердловская область
343;3735263;3735263;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735264;3735268;5;МегаФон;Екатеринбург |Свердловская область
343;3735269;3735269;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735270;3735272;3;МегаФон;Екатеринбург |Свердловская область
343;3735273;3735273;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735274;3735278;5;МегаФон;Екатеринбург |Свердловская область
343;3735279;3735279;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735280;3735282;3;МегаФон;Екатеринбург |Свердловская область
343;3735283;3735285;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735286;3735286;1;МегаФон;Екатеринбург |Свердловская область
343;3735287;3735288;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735289;3735291;3;МегаФон;Екатеринбург |Свердловская область
343;3735292;3735292;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735293;3735293;1;МегаФон;Екатеринбург |Свердловская область
343;3735294;3735294;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735295;3735295;1;МегаФон;Екатеринбург |Свердловская область
343;3735296;3735297;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735298;3735298;1;МегаФон;Екатеринбург |Свердловская область
343;3735299;3735300;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735301;3735301;1;МегаФон;Екатеринбург |Свердловская область
343;3735302;3735302;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735303;3735304;2;МегаФон;Екатеринбург |Свердловская область
343;3735305;3735306;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735307;3735310;4;МегаФон;Екатеринбург |Свердловская область
343;3735311;3735311;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735312;3735312;1;МегаФон;Екатеринбург |Свердловская область
343;3735313;3735314;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735315;3735318;4;МегаФон;Екатеринбург |Свердловская область
343;3735319;3735319;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735320;3735321;2;МегаФон;Екатеринбург |Свердловская область
343;3735322;3735322;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735323;3735330;8;МегаФон;Екатеринбург |Свердловская область
343;3735331;3735332;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735333;3735333;1;МегаФон;Екатеринбург |Свердловская область
343;3735334;3735334;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735335;3735336;2;МегаФон;Екатеринбург |Свердловская область
343;3735337;3735341;5;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735342;3735342;1;МегаФон;Екатеринбург |Свердловская область
343;3735343;3735343;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735344;3735349;6;МегаФон;Екатеринбург |Свердловская область
343;3735350;3735350;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735351;3735352;2;МегаФон;Екатеринбург |Свердловская область
343;3735353;3735353;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735354;3735360;7;МегаФон;Екатеринбург |Свердловская область
343;3735361;3735361;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735362;3735362;1;МегаФон;Екатеринбург |Свердловская область
343;3735363;3735363;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735364;3735366;3;МегаФон;Екатеринбург |Свердловская область
343;3735367;3735369;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735370;3735370;1;МегаФон;Екатеринбург |Свердловская область
343;3735371;3735371;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735372;3735373;2;МегаФон;Екатеринбург |Свердловская область
343;3735374;3735374;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735375;3735375;1;МегаФон;Екатеринбург |Свердловская область
343;3735376;3735376;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735377;3735379;3;МегаФон;Екатеринбург |Свердловская область
343;3735380;3735380;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735381;3735387;7;МегаФон;Екатеринбург |Свердловская область
343;3735388;3735388;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735389;3735389;1;МегаФон;Екатеринбург |Свердловская область
343;3735390;3735390;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735391;3735391;1;МегаФон;Екатеринбург |Свердловская область
343;3735392;3735392;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735393;3735393;1;МегаФон;Екатеринбург |Свердловская область
343;3735394;3735394;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735395;3735399;5;МегаФон;Екатеринбург |Свердловская область
343;3735400;3735400;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735401;3735401;1;МегаФон;Екатеринбург |Свердловская область
343;3735402;3735402;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735403;3735404;2;МегаФон;Екатеринбург |Свердловская область
343;3735405;3735405;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735406;3735412;7;МегаФон;Екатеринбург |Свердловская область
343;3735413;3735415;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735416;3735421;6;МегаФон;Екатеринбург |Свердловская область
343;3735422;3735422;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735423;3735423;1;МегаФон;Екатеринбург |Свердловская область
343;3735424;3735424;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735425;3735425;1;МегаФон;Екатеринбург |Свердловская область
343;3735426;3735426;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735427;3735432;6;МегаФон;Екатеринбург |Свердловская область
343;3735433;3735433;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735434;3735438;5;МегаФон;Екатеринбург |Свердловская область
343;3735439;3735439;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735440;3735440;1;МегаФон;Екатеринбург |Свердловская область
343;3735441;3735441;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735442;3735445;4;МегаФон;Екатеринбург |Свердловская область
343;3735446;3735448;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735449;3735449;1;МегаФон;Екатеринбург |Свердловская область
343;3735450;3735450;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735451;3735451;1;МегаФон;Екатеринбург |Свердловская область
343;3735452;3735452;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735453;3735453;1;МегаФон;Екатеринбург |Свердловская область
343;3735454;3735458;5;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735459;3735459;1;МегаФон;Екатеринбург |Свердловская область
343;3735460;3735460;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735461;3735461;1;МегаФон;Екатеринбург |Свердловская область
343;3735462;3735463;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735464;3735464;1;МегаФон;Екатеринбург |Свердловская область
343;3735465;3735465;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735466;3735470;5;МегаФон;Екатеринбург |Свердловская область
343;3735471;3735471;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735472;3735473;2;МегаФон;Екатеринбург |Свердловская область
343;3735474;3735476;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735477;3735480;4;МегаФон;Екатеринбург |Свердловская область
343;3735481;3735482;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735483;3735484;2;МегаФон;Екатеринбург |Свердловская область
343;3735485;3735485;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735486;3735486;1;МегаФон;Екатеринбург |Свердловская область
343;3735487;3735488;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735489;3735492;4;МегаФон;Екатеринбург |Свердловская область
343;3735493;3735493;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735494;3735497;4;МегаФон;Екатеринбург |Свердловская область
343;3735498;3735498;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735499;3735501;3;МегаФон;Екатеринбург |Свердловская область
343;3735502;3735503;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735504;3735505;2;МегаФон;Екатеринбург |Свердловская область
343;3735506;3735506;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735507;3735508;2;МегаФон;Екатеринбург |Свердловская область
343;3735509;3735509;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735510;3735510;1;МегаФон;Екатеринбург |Свердловская область
343;3735511;3735511;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735512;3735513;2;МегаФон;Екатеринбург |Свердловская область
343;3735514;3735514;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735515;3735516;2;МегаФон;Екатеринбург |Свердловская область
343;3735517;3735517;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735518;3735518;1;МегаФон;Екатеринбург |Свердловская область
343;3735519;3735519;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735520;3735523;4;МегаФон;Екатеринбург |Свердловская область
343;3735524;3735524;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735525;3735528;4;МегаФон;Екатеринбург |Свердловская область
343;3735529;3735530;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735531;3735534;4;МегаФон;Екатеринбург |Свердловская область
343;3735535;3735535;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735536;3735536;1;МегаФон;Екатеринбург |Свердловская область
343;3735537;3735537;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735538;3735538;1;МегаФон;Екатеринбург |Свердловская область
343;3735539;3735540;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735541;3735546;6;МегаФон;Екатеринбург |Свердловская область
343;3735547;3735549;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735550;3735552;3;МегаФон;Екатеринбург |Свердловская область
343;3735553;3735553;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735554;3735557;4;МегаФон;Екатеринбург |Свердловская область
343;3735558;3735559;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735560;3735564;5;МегаФон;Екатеринбург |Свердловская область
343;3735565;3735567;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735568;3735568;1;МегаФон;Екатеринбург |Свердловская область
343;3735569;3735569;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735570;3735570;1;МегаФон;Екатеринбург |Свердловская область
343;3735571;3735571;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735572;3735572;1;МегаФон;Екатеринбург |Свердловская область
343;3735573;3735573;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735574;3735577;4;МегаФон;Екатеринбург |Свердловская область
343;3735578;3735578;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735579;3735584;6;МегаФон;Екатеринбург |Свердловская область
343;3735585;3735585;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735586;3735587;2;МегаФон;Екатеринбург |Свердловская область
343;3735588;3735588;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735589;3735592;4;МегаФон;Екатеринбург |Свердловская область
343;3735593;3735593;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735594;3735596;3;МегаФон;Екатеринбург |Свердловская область
343;3735597;3735598;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735599;3735599;1;МегаФон;Екатеринбург |Свердловская область
343;3735600;3735602;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735603;3735606;4;МегаФон;Екатеринбург |Свердловская область
343;3735607;3735607;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735608;3735610;3;МегаФон;Екатеринбург |Свердловская область
343;3735611;3735611;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735612;3735612;1;МегаФон;Екатеринбург |Свердловская область
343;3735613;3735613;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735614;3735618;5;МегаФон;Екатеринбург |Свердловская область
343;3735619;3735620;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735621;3735621;1;МегаФон;Екатеринбург |Свердловская область
343;3735622;3735622;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735623;3735624;2;МегаФон;Екатеринбург |Свердловская область
343;3735625;3735625;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735626;3735631;6;МегаФон;Екатеринбург |Свердловская область
343;3735632;3735632;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735633;3735634;2;МегаФон;Екатеринбург |Свердловская область
343;3735635;3735636;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735637;3735637;1;МегаФон;Екатеринбург |Свердловская область
343;3735638;3735639;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735640;3735641;2;МегаФон;Екатеринбург |Свердловская область
343;3735642;3735642;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735643;3735645;3;МегаФон;Екатеринбург |Свердловская область
343;3735646;3735646;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735647;3735647;1;МегаФон;Екатеринбург |Свердловская область
343;3735648;3735648;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735649;3735650;2;МегаФон;Екатеринбург |Свердловская область
343;3735651;3735651;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735652;3735654;3;МегаФон;Екатеринбург |Свердловская область
343;3735655;3735655;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735656;3735669;14;МегаФон;Екатеринбург |Свердловская область
343;3735670;3735672;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735673;3735674;2;МегаФон;Екатеринбург |Свердловская область
343;3735675;3735675;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735676;3735676;1;МегаФон;Екатеринбург |Свердловская область
343;3735677;3735678;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735679;3735681;3;МегаФон;Екатеринбург |Свердловская область
343;3735682;3735682;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735683;3735685;3;МегаФон;Екатеринбург |Свердловская область
343;3735686;3735686;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735687;3735689;3;МегаФон;Екатеринбург |Свердловская область
343;3735690;3735690;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735691;3735692;2;МегаФон;Екатеринбург |Свердловская область
343;3735693;3735694;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735695;3735695;1;МегаФон;Екатеринбург |Свердловская область
343;3735696;3735697;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735698;3735699;2;МегаФон;Екатеринбург |Свердловская область
343;3735700;3735700;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735701;3735705;5;МегаФон;Екатеринбург |Свердловская область
343;3735706;3735706;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735707;3735707;1;МегаФон;Екатеринбург |Свердловская область
343;3735708;3735708;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735709;3735710;2;МегаФон;Екатеринбург |Свердловская область
343;3735711;3735711;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735712;3735715;4;МегаФон;Екатеринбург |Свердловская область
343;3735716;3735716;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735717;3735720;4;МегаФон;Екатеринбург |Свердловская область
343;3735721;3735721;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735722;3735727;6;МегаФон;Екатеринбург |Свердловская область
343;3735728;3735728;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735729;3735730;2;МегаФон;Екатеринбург |Свердловская область
343;3735731;3735731;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735732;3735732;1;МегаФон;Екатеринбург |Свердловская область
343;3735733;3735734;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735735;3735735;1;МегаФон;Екатеринбург |Свердловская область
343;3735736;3735736;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735737;3735741;5;МегаФон;Екатеринбург |Свердловская область
343;3735742;3735743;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735744;3735748;5;МегаФон;Екатеринбург |Свердловская область
343;3735749;3735750;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735751;3735754;4;МегаФон;Екатеринбург |Свердловская область
343;3735755;3735755;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735756;3735760;5;МегаФон;Екатеринбург |Свердловская область
343;3735761;3735761;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735762;3735763;2;МегаФон;Екатеринбург |Свердловская область
343;3735764;3735764;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735765;3735795;31;МегаФон;Екатеринбург |Свердловская область
343;3735796;3735796;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735797;3735797;1;МегаФон;Екатеринбург |Свердловская область
343;3735798;3735798;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735799;3735802;4;МегаФон;Екатеринбург |Свердловская область
343;3735803;3735804;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735805;3735806;2;МегаФон;Екатеринбург |Свердловская область
343;3735807;3735807;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735808;3735808;1;МегаФон;Екатеринбург |Свердловская область
343;3735809;3735811;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735812;3735815;4;МегаФон;Екатеринбург |Свердловская область
343;3735816;3735817;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735818;3735824;7;МегаФон;Екатеринбург |Свердловская область
343;3735825;3735826;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735827;3735828;2;МегаФон;Екатеринбург |Свердловская область
343;3735829;3735829;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735830;3735830;1;МегаФон;Екатеринбург |Свердловская область
343;3735831;3735831;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735832;3735834;3;МегаФон;Екатеринбург |Свердловская область
343;3735835;3735835;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735836;3735841;6;МегаФон;Екатеринбург |Свердловская область
343;3735842;3735842;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735843;3735844;2;МегаФон;Екатеринбург |Свердловская область
343;3735845;3735845;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735846;3735848;3;МегаФон;Екатеринбург |Свердловская область
343;3735849;3735850;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735851;3735870;20;МегаФон;Екатеринбург |Свердловская область
343;3735871;3735871;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735872;3735873;2;МегаФон;Екатеринбург |Свердловская область
343;3735874;3735874;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735875;3735886;12;МегаФон;Екатеринбург |Свердловская область
343;3735887;3735887;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735888;3735890;3;МегаФон;Екатеринбург |Свердловская область
343;3735891;3735891;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735892;3735893;2;МегаФон;Екатеринбург |Свердловская область
343;3735894;3735894;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735895;3735898;4;МегаФон;Екатеринбург |Свердловская область
343;3735899;3735899;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735900;3735904;5;МегаФон;Екатеринбург |Свердловская область
343;3735905;3735907;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735908;3735915;8;МегаФон;Екатеринбург |Свердловская область
343;3735916;3735917;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735918;3735918;1;МегаФон;Екатеринбург |Свердловская область
343;3735919;3735919;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735920;3735922;3;МегаФон;Екатеринбург |Свердловская область
343;3735923;3735923;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735924;3735933;10;МегаФон;Екатеринбург |Свердловская область
343;3735934;3735936;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735937;3735937;1;МегаФон;Екатеринбург |Свердловская область
343;3735938;3735938;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735939;3735955;17;МегаФон;Екатеринбург |Свердловская область
343;3735956;3735956;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735957;3735977;21;МегаФон;Екатеринбург |Свердловская область
343;3735978;3735978;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3735979;3736001;23;МегаФон;Екатеринбург |Свердловская область
343;3736002;3736003;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736004;3736005;2;МегаФон;Екатеринбург |Свердловская область
343;3736006;3736010;5;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736011;3736013;3;МегаФон;Екатеринбург |Свердловская область
343;3736014;3736014;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736015;3736015;1;МегаФон;Екатеринбург |Свердловская область
343;3736016;3736019;4;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736020;3736020;1;МегаФон;Екатеринбург |Свердловская область
343;3736021;3736021;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736022;3736024;3;МегаФон;Екатеринбург |Свердловская область
343;3736025;3736026;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736027;3736027;1;МегаФон;Екатеринбург |Свердловская область
343;3736028;3736028;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736029;3736034;6;МегаФон;Екатеринбург |Свердловская область
343;3736035;3736035;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736036;3736039;4;МегаФон;Екатеринбург |Свердловская область
343;3736040;3736042;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736043;3736043;1;МегаФон;Екатеринбург |Свердловская область
343;3736044;3736044;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736045;3736048;4;МегаФон;Екатеринбург |Свердловская область
343;3736049;3736050;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736051;3736053;3;МегаФон;Екатеринбург |Свердловская область
343;3736054;3736054;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736055;3736056;2;МегаФон;Екатеринбург |Свердловская область
343;3736057;3736058;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736059;3736060;2;МегаФон;Екатеринбург |Свердловская область
343;3736061;3736062;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736063;3736063;1;МегаФон;Екатеринбург |Свердловская область
343;3736064;3736066;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736067;3736069;3;МегаФон;Екатеринбург |Свердловская область
343;3736070;3736071;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736072;3736073;2;МегаФон;Екатеринбург |Свердловская область
343;3736074;3736074;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736075;3736079;5;МегаФон;Екатеринбург |Свердловская область
343;3736080;3736081;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736082;3736087;6;МегаФон;Екатеринбург |Свердловская область
343;3736088;3736088;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736089;3736089;1;МегаФон;Екатеринбург |Свердловская область
343;3736090;3736091;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736092;3736093;2;МегаФон;Екатеринбург |Свердловская область
343;3736094;3736094;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736095;3736105;11;МегаФон;Екатеринбург |Свердловская область
343;3736106;3736106;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736107;3736107;1;МегаФон;Екатеринбург |Свердловская область
343;3736108;3736108;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736109;3736112;4;МегаФон;Екатеринбург |Свердловская область
343;3736113;3736113;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736114;3736116;3;МегаФон;Екатеринбург |Свердловская область
